Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
88,3411382,HK469242,07/02/2004 12:30:00 PM,044XX S PULASKI RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,PARKING LOT/GARAGE(NON.RESID.),False,False,815,8.0,14.0,57.0,11,1150425.0,1874855.0,2004,02/28/2018 03:56:25 PM,41.812500741,-87.723762444,"(41.812500741, -87.723762444)"
89,6844564,HR251154,04/04/2009 09:45:00 AM,077XX S ASHLAND AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,False,611,6.0,17.0,71.0,04B,1167020.0,1853377.0,2009,02/28/2018 03:56:25 PM,41.75322329,-87.663505427,"(41.75322329, -87.663505427)"
90,4622161,HM218323,03/07/2006 01:05:00 PM,087XX S COMMERCIAL AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,False,424,4.0,10.0,46.0,26,1197662.0,1847553.0,2006,02/28/2018 03:56:25 PM,41.736532285,-87.551409839,"(41.736532285, -87.551409839)"
91,6018480,HP117529,01/10/2008 11:30:00 PM,045XX N CENTRAL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1622,16.0,45.0,15.0,18,1138182.0,1929794.0,2008,02/28/2018 03:56:25 PM,41.963489928,-87.767341404,"(41.963489928, -87.767341404)"
92,11342462,JB299688,06/09/2018 12:49:00 PM,034XX N NAGLE AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,False,False,1632,16.0,36.0,17.0,03,1132760.0,1922235.0,2018,06/16/2018 03:51:19 PM,41.94284378,-87.787453666,"(41.94284378, -87.787453666)"
93,4012831,HL368766,05/20/2005 08:00:00 AM,002XX N CICERO AVE,0460,BATTERY,SIMPLE,CTA TRAIN,False,False,1532,15.0,28.0,25.0,08B,1144339.0,1901076.0,2005,02/28/2018 03:56:25 PM,41.884571034,-87.745427795,"(41.884571034, -87.745427795)"
94,10406900,HZ143567,02/07/2016 12:50:00 PM,002XX E 60TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,False,False,232,2.0,20.0,40.0,03,1178781.0,1865282.0,2016,02/10/2018 03:50:01 PM,41.785632522,-87.620044225,"(41.785632522, -87.620044225)"
95,6716172,HR131083,01/21/2009 08:05:00 AM,035XX W CHICAGO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1121,11.0,27.0,23.0,08B,1152764.0,1905110.0,2009,02/28/2018 03:56:25 PM,41.895478186,-87.714382949,"(41.895478186, -87.714382949)"
96,4767993,HM380232,05/29/2006 11:45:00 AM,066XX S LANGLEY AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,False,321,3.0,20.0,42.0,04B,1182032.0,1861192.0,2006,02/28/2018 03:56:25 PM,41.774334552,-87.608251104,"(41.774334552, -87.608251104)"
97,3862003,HL207970,02/28/2005 10:38:54 PM,025XX N CLARK ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1933,19.0,43.0,7.0,18,1172239.0,1917466.0,2005,02/28/2018 03:56:25 PM,41.928975874,-87.642490687,"(41.928975874, -87.642490687)"
98,7164437,HR573938,10/06/2009 12:00:00 PM,078XX S INGLESIDE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,624,6.0,8.0,69.0,06,1183922.0,1853207.0,2009,02/28/2018 03:56:25 PM,41.752378998,-87.601571791,"(41.752378998, -87.601571791)"
99,3920190,HL290870,01/05/2005 12:00:00 PM,008XX N KOLIN AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,1111,11.0,37.0,23.0,06,1147223.0,1905228.0,2005,02/28/2018 03:56:25 PM,41.895909877,-87.734730878,"(41.895909877, -87.734730878)"
100,10316006,HY486322,11/02/2015 02:00:00 PM,002XX S CANAL ST,2091,NARCOTICS,FORFEIT PROPERTY,OTHER RAILROAD PROP / TRAIN DEPOT,True,False,121,1.0,2.0,28.0,18,,,2015,06/25/2016 03:50:05 PM,,,
101,7335249,HS138268,01/26/2010 02:50:00 PM,021XX S MILLARD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1014,10.0,24.0,29.0,05,1152369.0,1889500.0,2010,02/10/2018 03:50:01 PM,41.852650452,-87.71624588,"(41.852650452, -87.71624588)"
102,6652755,HP725492,12/09/2008 10:39:00 PM,032XX N SPRINGFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1732,17.0,30.0,21.0,18,1149819.0,1921422.0,2008,02/28/2018 03:56:25 PM,41.940297616,-87.724774187,"(41.940297616, -87.724774187)"
103,4810889,HM423652,06/19/2006 09:15:00 AM,033XX N ODELL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1631,16.0,36.0,17.0,05,1126503.0,1921384.0,2006,02/10/2018 03:50:01 PM,41.940615571,-87.810470716,"(41.940615571, -87.810470716)"
104,11722560,JC306054,06/13/2019 06:00:00 PM,005XX E 87TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,632,6.0,9.0,44.0,05,1181326.0,1847085.0,2019,06/30/2019 03:56:27 PM,41.735639735,-87.611273175,"(41.735639735, -87.611273175)"
105,7216419,HR631999,11/07/2009 11:03:00 PM,023XX W MADISON ST,0560,ASSAULT,SIMPLE,DRUG STORE,True,False,1332,12.0,2.0,28.0,08A,1160781.0,1899960.0,2009,02/04/2016 06:33:39 AM,41.881183664,-87.685081252,"(41.881183664, -87.685081252)"
106,2419540,HH737135,10/17/2002 08:00:00 PM,007XX E 43RD ST,0890,THEFT,FROM BUILDING,CHA APARTMENT,False,False,213,2.0,4.0,38.0,06,1181953.0,1876664.0,2002,02/28/2018 03:56:25 PM,41.816792881,-87.608062183,"(41.816792881, -87.608062183)"
107,4132267,HL468537,06/06/2005 02:45:00 PM,001XX N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,122,1.0,42.0,32.0,06,1176352.0,1900927.0,2005,02/28/2018 03:56:25 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
108,6354541,HP442344,07/09/2008 03:00:00 PM,053XX S SPRINGFIELD AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,False,False,822,8.0,23.0,62.0,04B,1151275.0,1869015.0,2008,02/28/2018 03:56:25 PM,41.796458347,-87.720797268,"(41.796458347, -87.720797268)"
109,3313845,HK304257,04/15/2004 10:45:00 PM,079XX S BENNETT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,414,4.0,8.0,46.0,18,1190245.0,1852790.0,2004,02/28/2018 03:56:25 PM,41.751084802,-87.578414464,"(41.751084802, -87.578414464)"
110,12216031,JD425424,11/08/2020 08:04:00 PM,035XX S LAKE PARK AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,False,False,212,2.0,4.0,36.0,15,1181909.0,1881811.0,2020,12/17/2020 03:44:58 PM,41.830917641,-87.608064205,"(41.830917641, -87.608064205)"
111,3851918,HL226345,03/08/2005 11:30:00 PM,028XX N DRAKE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,True,False,1412,14.0,35.0,21.0,08A,1152231.0,1918586.0,2005,02/28/2018 03:56:25 PM,41.932468078,-87.715984284,"(41.932468078, -87.715984284)"
112,7481776,HS284147,04/30/2010 09:34:00 AM,075XX S STONY ISLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,HOSPITAL BUILDING/GROUNDS,False,False,411,4.0,8.0,43.0,26,1188234.0,1855158.0,2010,02/10/2018 03:50:01 PM,41.757630995,-87.585708249,"(41.757630995, -87.585708249)"
113,5670335,HN481377,07/21/2007 09:00:00 PM,013XX W CRYSTAL ST,0810,THEFT,OVER $500,STREET,False,False,1433,14.0,32.0,24.0,06,1167016.0,1908484.0,2007,02/28/2018 03:56:25 PM,41.904442607,-87.661941839,"(41.904442607, -87.661941839)"
114,4687126,HM289767,04/14/2006 12:30:00 AM,004XX N DESPLAINES ST,0810,THEFT,OVER $500,STREET,False,False,1323,12.0,42.0,24.0,06,1171843.0,1903538.0,2006,02/28/2018 03:56:25 PM,41.890765456,-87.64435696,"(41.890765456, -87.64435696)"
115,3584101,HK674115,10/08/2004 09:28:00 AM,047XX W PARKER AVE,2022,NARCOTICS,POSS: COCAINE,RESIDENCE-GARAGE,True,False,2521,25.0,31.0,19.0,18,1144383.0,1917831.0,2004,02/28/2018 03:56:25 PM,41.930547732,-87.744844104,"(41.930547732, -87.744844104)"
116,9763320,HX409541,08/30/2014 05:00:00 PM,048XX W BERWYN AVE,0810,THEFT,OVER $500,STREET,False,False,1621,16.0,45.0,12.0,06,1143137.0,1935089.0,2014,02/10/2018 03:50:01 PM,41.977928568,-87.748990501,"(41.977928568, -87.748990501)"
117,7753084,HS561812,10/13/2010 01:30:00 AM,030XX S KEELER AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,VEHICLE NON-COMMERCIAL,False,False,1031,10.0,22.0,30.0,04B,1148867.0,1884072.0,2010,02/10/2018 03:50:01 PM,41.837823658,-87.729239549,"(41.837823658, -87.729239549)"
118,2694786,HJ308678,04/18/2003 04:55:06 PM,036XX W LEXINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,1133,11.0,24.0,27.0,08B,1152135.0,1896451.0,2003,02/28/2018 03:56:25 PM,41.871729409,-87.716921564,"(41.871729409, -87.716921564)"
119,8710119,HV386821,07/13/2012 06:00:00 PM,025XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),False,False,1431,14.0,1.0,22.0,14,1159177.0,1915869.0,2012,02/04/2016 06:33:39 AM,41.924872358,-87.690533328,"(41.924872358, -87.690533328)"
120,7182439,HR594101,10/18/2009 01:44:00 AM,004XX E GRAND AVE,0810,THEFT,OVER $500,STREET,False,False,1834,18.0,42.0,8.0,06,1179440.0,1904001.0,2009,02/28/2018 03:56:25 PM,41.89186517,-87.616443175,"(41.89186517, -87.616443175)"
121,7920349,HT145272,02/01/2011 07:45:00 PM,034XX W CHICAGO AVE,031A,ROBBERY,ARMED: HANDGUN,CTA BUS,False,False,1121,11.0,27.0,23.0,03,1153483.0,1905125.0,2011,02/10/2018 03:50:01 PM,41.895505083,-87.71174182,"(41.895505083, -87.71174182)"
122,11649786,JC217880,04/09/2019 03:05:00 PM,035XX N KIMBALL AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1732,17.0,35.0,21.0,06,1153099.0,1923246.0,2019,04/16/2019 04:21:50 PM,41.945238279,-87.712670479,"(41.945238279, -87.712670479)"
123,11780409,JC375924,08/02/2019 08:07:00 PM,036XX W CORTLAND ST,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),VEHICLE NON-COMMERCIAL,True,False,2535,25.0,1.0,22.0,18,1151651.0,1912377.0,2019,08/09/2019 04:18:38 PM,41.915441486,-87.718279391,"(41.915441486, -87.718279391)"
124,3602541,HK686056,10/14/2004 11:30:00 AM,065XX S RHODES AVE,0580,STALKING,SIMPLE,STREET,True,True,321,3.0,20.0,42.0,08A,1181025.0,1861768.0,2004,02/28/2018 03:56:25 PM,41.775938391,-87.611924839,"(41.775938391, -87.611924839)"
125,3829270,HL197954,02/23/2005 03:45:00 PM,024XX S TRUMBULL AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1024,10.0,22.0,30.0,08B,1153751.0,1887673.0,2005,02/10/2018 03:50:01 PM,41.847609583,-87.711222061,"(41.847609583, -87.711222061)"
126,9355651,HW499022,10/01/2013 03:00:00 PM,030XX W WARREN BLVD,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1222,12.0,2.0,27.0,06,1156064.0,1900197.0,2013,02/10/2018 03:50:01 PM,41.881930481,-87.702395459,"(41.881930481, -87.702395459)"
127,10005899,HY195988,03/23/2015 05:00:00 PM,052XX W PARKER AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,True,2514,25.0,31.0,19.0,26,1140993.0,1917784.0,2015,02/10/2018 03:50:01 PM,41.930481932,-87.75730291,"(41.930481932, -87.75730291)"
128,6291848,HP381244,06/05/2008 04:00:00 PM,135XX S BRANDON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,433,4.0,10.0,55.0,07,1199448.0,1815792.0,2008,02/28/2018 03:56:25 PM,41.649332354,-87.545930366,"(41.649332354, -87.545930366)"
129,1328700,G019278,01/09/2001 12:25:00 AM,022XX W AINSLIE ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,True,False,2031,20.0,,,15,1160625.0,1932465.0,2001,08/17/2015 03:03:40 PM,41.970382826,-87.684751274,"(41.970382826, -87.684751274)"
130,1470326,G204908,04/08/2001 04:00:00 AM,026XX N LINCOLN AV,0820,THEFT,$500 AND UNDER,OTHER,False,False,1933,19.0,,,06,1169133.0,1917439.0,2001,08/17/2015 03:03:40 PM,41.92896989,-87.653904962,"(41.92896989, -87.653904962)"
131,12380724,JE248604,05/31/2021 07:00:00 AM,003XX E 89TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,633,6.0,9.0,44.0,08B,1179726.0,1846039.0,2021,06/07/2021 04:58:19 PM,41.732806071,-87.617166805,"(41.732806071, -87.617166805)"
132,3872582,HL247371,03/21/2005 12:30:00 PM,055XX S ST LOUIS AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,False,822,8.0,14.0,63.0,08A,1153988.0,1867641.0,2005,02/28/2018 03:56:25 PM,41.792634413,-87.710884842,"(41.792634413, -87.710884842)"
133,8785344,HV459466,09/03/2012 01:45:00 PM,005XX W CERMAK RD,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,1233,12.0,25.0,31.0,06,1172919.0,1889693.0,2012,02/10/2018 03:50:01 PM,41.852750046,-87.640815604,"(41.852750046, -87.640815604)"
134,2677021,HJ295474,04/12/2003 12:00:00 AM,037XX W 64TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,823,8.0,13.0,65.0,14,1152651.0,1861578.0,2003,02/28/2018 03:56:25 PM,41.776023079,-87.715947131,"(41.776023079, -87.715947131)"
135,4265971,HL488175,07/16/2005 03:30:00 PM,015XX W ROOSEVELT RD,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,True,False,1231,12.0,2.0,28.0,18,1166213.0,1894783.0,2005,02/28/2018 03:56:25 PM,41.866863228,-87.665283261,"(41.866863228, -87.665283261)"
136,4206891,HL537197,08/08/2005 06:30:00 PM,026XX W GLENLAKE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2413,24.0,50.0,2.0,06,1157783.0,1940404.0,2005,02/28/2018 03:56:25 PM,41.992226375,-87.694983943,"(41.992226375, -87.694983943)"
137,5567660,HN369651,05/28/2007 03:00:00 AM,009XX N CLEVELAND AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CHA PARKING LOT/GROUNDS,False,False,1823,18.0,27.0,8.0,04B,1172820.0,1906704.0,2007,02/28/2018 03:56:25 PM,41.899431559,-87.640675099,"(41.899431559, -87.640675099)"
138,9510029,HX165080,02/26/2014 11:25:00 AM,002XX N PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1122,11.0,28.0,26.0,18,1149705.0,1900570.0,2014,02/10/2018 03:50:01 PM,41.883079948,-87.725736083,"(41.883079948, -87.725736083)"
139,8536675,HV213427,03/25/2012 12:45:00 AM,061XX N JERSEY AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,PARKING LOT/GARAGE(NON.RESID.),False,False,1711,17.0,50.0,13.0,26,1153299.0,1940486.0,2012,02/10/2018 03:50:01 PM,41.992541921,-87.711475408,"(41.992541921, -87.711475408)"
140,12557718,JE465500,12/04/2021 02:00:00 AM,114XX S ROCKWELL ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,True,True,2212,22.0,19.0,75.0,04B,1161057.0,1828727.0,2021,12/11/2021 03:50:50 PM,41.685704888,-87.686036848,"(41.685704888, -87.686036848)"
141,9575809,HX226435,04/17/2014 02:20:00 AM,023XX N MILWAUKEE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,1414,14.0,35.0,22.0,05,1157095.0,1915326.0,2014,02/04/2016 06:33:39 AM,41.923424898,-87.698198325,"(41.923424898, -87.698198325)"
142,5751370,HN560117,08/30/2007 07:05:00 PM,012XX W NORTH AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1433,14.0,32.0,24.0,06,1168038.0,1910796.0,2007,02/28/2018 03:56:25 PM,41.910764867,-87.658120918,"(41.910764867, -87.658120918)"
143,2027194,HH235621,03/11/2002 04:00:00 AM,013XX W RANDOLPH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1212,12.0,,,06,1167598.0,1901110.0,2002,02/28/2018 03:56:25 PM,41.884195323,-87.660016567,"(41.884195323, -87.660016567)"
144,2473026,HH803784,11/22/2002 09:45:00 PM,103XX S DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2211,22.0,19.0,74.0,14,1154482.0,1835768.0,2002,02/10/2018 03:50:01 PM,41.705159789,-87.709920191,"(41.705159789, -87.709920191)"
145,2795342,HJ447127,06/23/2003 01:40:00 AM,080XX S ESSEX AVE,0320,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,False,False,422,4.0,7.0,46.0,03,1194250.0,1852082.0,2003,02/28/2018 03:56:25 PM,41.749044627,-87.563761635,"(41.749044627, -87.563761635)"
146,6617602,HP688468,11/17/2008 07:30:00 PM,033XX N WESTERN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1913,19.0,47.0,5.0,06,1159753.0,1922120.0,2008,02/28/2018 03:56:25 PM,41.942013647,-87.688244019,"(41.942013647, -87.688244019)"
147,7961850,HT194335,03/08/2011 02:20:00 PM,045XX N PULASKI RD,0890,THEFT,FROM BUILDING,SIDEWALK,False,False,1722,17.0,39.0,14.0,06,1148908.0,1929906.0,2011,02/10/2018 03:50:01 PM,41.963596071,-87.727902167,"(41.963596071, -87.727902167)"
148,9175965,HW320458,06/15/2013 08:25:00 PM,019XX S ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1024,10.0,24.0,29.0,08B,1153406.0,1890205.0,2013,02/10/2018 03:50:01 PM,41.854564542,-87.712421035,"(41.854564542, -87.712421035)"
149,2692739,HJ316058,04/21/2003 05:30:00 AM,004XX W SUPERIOR ST,0890,THEFT,FROM BUILDING,OTHER,False,False,1831,18.0,42.0,8.0,06,1173285.0,1905286.0,2003,02/10/2018 03:50:01 PM,41.895530174,-87.639009325,"(41.895530174, -87.639009325)"
150,3898648,HL174231,02/10/2005 07:47:27 PM,060XX S DR MARTIN LUTHER KING JR DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,True,False,311,3.0,20.0,40.0,18,1179957.0,1865009.0,2005,02/28/2018 03:56:25 PM,41.784856531,-87.615740851,"(41.784856531, -87.615740851)"
151,11137380,JA495516,11/02/2017 03:24:00 AM,053XX S DR MARTIN LUTHER KING JR DR,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,231,2.0,3.0,40.0,04A,1179829.0,1869795.0,2017,11/09/2017 03:50:25 PM,41.79799269,-87.616063748,"(41.79799269, -87.616063748)"
152,7547606,HS351016,06/09/2010 04:00:00 PM,014XX W MORSE AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,False,False,2431,24.0,49.0,1.0,24,1165440.0,1946172.0,2010,02/10/2018 03:50:01 PM,42.00789382,-87.666653912,"(42.00789382, -87.666653912)"
153,9771894,HX422746,08/24/2014 03:15:00 PM,047XX W HURON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1111,11.0,28.0,25.0,05,1144627.0,1904218.0,2014,02/10/2018 03:50:01 PM,41.893187629,-87.744291004,"(41.893187629, -87.744291004)"
154,2714561,HJ343371,05/05/2003 03:40:00 PM,005XX W 103RD ST,041A,BATTERY,AGGRAVATED: HANDGUN,SMALL RETAIL STORE,False,False,2232,22.0,34.0,49.0,04B,1174340.0,1836587.0,2003,02/28/2018 03:56:25 PM,41.70698975,-87.637178102,"(41.70698975, -87.637178102)"
155,6516398,HP587328,09/22/2008 02:30:00 PM,073XX S CHAPPEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,333,3.0,5.0,43.0,14,1191153.0,1856743.0,2008,02/28/2018 03:56:25 PM,41.761910257,-87.574959462,"(41.761910257, -87.574959462)"
156,1335006,G024179,01/12/2001 07:53:15 AM,009XX E 80 ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,True,False,631,6.0,,,17,1184129.0,1852121.0,2001,08/17/2015 03:03:40 PM,41.749394068,-87.600847114,"(41.749394068, -87.600847114)"
157,11062633,JA400730,08/21/2017 05:30:00 PM,067XX S RHODES AVE,0460,BATTERY,SIMPLE,STREET,False,False,321,3.0,20.0,42.0,08B,1181071.0,1860444.0,2017,02/10/2018 03:50:01 PM,41.772304146,-87.61179693,"(41.772304146, -87.61179693)"
158,4571953,HM162363,02/03/2006 02:00:00 PM,033XX W GEORGE ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1412,14.0,35.0,21.0,06,1153782.0,1919104.0,2006,02/28/2018 03:56:25 PM,41.933858723,-87.710270674,"(41.933858723, -87.710270674)"
159,11316353,JB265173,05/15/2018 09:09:00 PM,076XX S EXCHANGE AVE,0820,THEFT,$500 AND UNDER,GAS STATION,True,False,421,4.0,7.0,43.0,06,1195776.0,1855003.0,2018,05/22/2018 04:12:16 PM,41.75702248,-87.558073456,"(41.75702248, -87.558073456)"
160,2328918,HH598344,08/22/2002 08:50:00 PM,050XX W CONCORD PL,0460,BATTERY,SIMPLE,ALLEY,False,False,2533,25.0,37.0,25.0,08B,1142578.0,1910502.0,2002,02/28/2018 03:56:25 PM,41.910469993,-87.751659833,"(41.910469993, -87.751659833)"
161,5766533,HN575252,09/07/2007 12:00:00 PM,114XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,531,5.0,9.0,49.0,06,1178845.0,1829291.0,2007,02/28/2018 03:56:25 PM,41.686867374,-87.620901922,"(41.686867374, -87.620901922)"
162,9575557,HX226185,04/16/2014 08:03:00 PM,015XX E 67TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VACANT LOT/LAND,True,False,332,3.0,5.0,43.0,18,1187745.0,1860542.0,2014,02/04/2016 06:33:39 AM,41.772416812,-87.587329215,"(41.772416812, -87.587329215)"
163,11977465,JD147060,02/09/2020 09:10:00 PM,039XX W IRVING PARK RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1723,17.0,45.0,16.0,07,1149429.0,1926292.0,2020,02/16/2020 03:47:12 PM,41.953668871,-87.726080767,"(41.953668871, -87.726080767)"
164,2691244,HJ310810,04/19/2003 03:30:00 PM,064XX S JUSTINE ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,725,7.0,17.0,67.0,02,1167112.0,1862060.0,2003,02/28/2018 03:56:25 PM,41.777048629,-87.662920274,"(41.777048629, -87.662920274)"
165,8118616,HT353287,06/18/2011 02:00:00 AM,030XX S LAWNDALE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,False,False,1031,10.0,22.0,30.0,04B,1152186.0,1884162.0,2011,02/10/2018 03:50:01 PM,41.838005929,-87.717058143,"(41.838005929, -87.717058143)"
166,5548163,HN357323,05/21/2007 10:00:00 AM,064XX S LOOMIS BLVD,0610,BURGLARY,FORCIBLE ENTRY,NEWSSTAND,False,False,725,7.0,17.0,67.0,05,1168099.0,1862147.0,2007,02/28/2018 03:56:25 PM,41.777266196,-87.659299452,"(41.777266196, -87.659299452)"
167,12314839,JE168503,03/14/2021 04:30:00 AM,004XX E 45TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,True,221,2.0,3.0,38.0,26,1179971.0,1875276.0,2021,03/21/2021 04:49:58 PM,41.813029772,-87.615375113,"(41.813029772, -87.615375113)"
168,11701630,JC280674,05/27/2019 01:45:00 PM,047XX S DREXEL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,223,2.0,4.0,39.0,08B,1182988.0,1873729.0,2019,06/30/2019 03:56:27 PM,41.808714985,-87.604356922,"(41.808714985, -87.604356922)"
169,1721926,G526069,09/02/2001 08:49:15 PM,026XX N MOZART ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1411,14.0,,,14,1156874.0,1917801.0,2001,08/17/2015 03:03:40 PM,41.930220972,-87.698943079,"(41.930220972, -87.698943079)"
170,9358800,HW502404,10/21/2013 10:30:00 PM,048XX W GLADYS AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,1533,15.0,24.0,25.0,24,1144342.0,1897907.0,2013,02/10/2018 03:50:01 PM,41.875874858,-87.745496486,"(41.875874858, -87.745496486)"
171,12144513,JD342658,08/23/2020 05:50:00 PM,047XX S HONORE ST,0460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,931,9.0,15.0,61.0,08B,1164817.0,1873226.0,2020,08/30/2020 03:47:28 PM,41.807738309,-87.671018353,"(41.807738309, -87.671018353)"
172,1565477,G315571,05/31/2001 10:15:00 PM,022XX W LAWRENCE AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1911,19.0,,,18,1160549.0,1931800.0,2001,08/17/2015 03:03:40 PM,41.968559613,-87.685049233,"(41.968559613, -87.685049233)"
173,6706441,HR117904,01/12/2009 01:51:00 PM,014XX E 66TH PL,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,False,321,3.0,5.0,42.0,26,1186917.0,1861189.0,2009,02/28/2018 03:56:25 PM,41.774211904,-87.590343892,"(41.774211904, -87.590343892)"
174,2642573,HJ251742,03/21/2003 09:00:00 AM,017XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,1434,14.0,32.0,24.0,08A,1161663.0,1911562.0,2003,02/28/2018 03:56:25 PM,41.913002151,-87.681518937,"(41.913002151, -87.681518937)"
175,3626077,HK718716,10/24/2004 04:00:00 PM,124XX S HARVARD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,523,5.0,34.0,53.0,05,1176213.0,1822353.0,2004,02/10/2018 03:50:01 PM,41.667887745,-87.630744337,"(41.667887745, -87.630744337)"
176,2155611,HH404995,05/28/2002 06:00:00 AM,016XX N BELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1434,14.0,1.0,24.0,07,1161105.0,1910912.0,2002,02/28/2018 03:56:25 PM,41.911230121,-87.683586988,"(41.911230121, -87.683586988)"
